"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_person_income"
28,66920,"RENT",12,"MEDICAL","C",5000,14.26,"0",0.07,"N",6,11.1112531551008
29,50000,"RENT",4,"VENTURE","C",5050,12.73,"0",0.1,"Y",7,10.8197782844103
29,27000,"RENT",8,"MEDICAL","A",5000,6.76,"0",0.19,"N",8,10.2035921449865
31,78504,"RENT",2,"EDUCATION","C",10000,11.41,"0",0.13,"N",7,11.2709048578863
27,24000,"RENT",2,"MEDICAL","A",1450,NA,"0",0.06,"N",9,10.0858091093301
27,20000,"RENT",4,"PERSONAL","C",3250,NA,"1",0.16,"N",5,9.90348755253613
27,120000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",8400,7.14,"0",0.07,"N",6,11.6952470217642
28,45000,"RENT",4,"MEDICAL","C",9000,14.65,"0",0.2,"N",6,10.7144177687525
35,60000,"RENT",0,"HOMEIMPROVEMENT","C",4000,13.98,"0",0.07,"Y",7,11.0020998412042
28,44000,"MORTGAGE",12,"EDUCATION","B",8000,10.59,"0",0.18,"N",6,10.6919449129004
32,53408,"MORTGAGE",8,"VENTURE","B",1400,10.99,"0",0.03,"N",10,10.8857158264616
28,57360,"MORTGAGE",3,"PERSONAL","B",23000,NA,"0",0.4,"N",8,10.9571024752735
34,42000,"MORTGAGE",18,"MEDICAL","A",2000,5.79,"0",0.05,"N",7,10.6454248972655
28,13500,"OWN",0,"VENTURE","A",6700,9.63,"1",0.5,"N",8,9.51044496442652
28,206000,"RENT",2,"HOMEIMPROVEMENT","C",24000,NA,"0",0.12,"N",10,12.2356314477717
34,91000,"MORTGAGE",19,"MEDICAL","B",15000,NA,"0",0.16,"N",8,11.418614785499
28,73200,"RENT",2,"VENTURE","A",12000,8.9,"0",0.16,"N",5,11.2009506999494
27,90000,"RENT",4,"VENTURE","A",10000,7.49,"0",0.11,"N",9,11.4075649493124
28,12000,"RENT",0,"MEDICAL","C",2400,12.68,"1",0.2,"N",8,9.39266192877014
32,75000,"RENT",3,"VENTURE","D",12800,14.74,"0",0.17,"Y",6,11.2252433925184
29,62532,"RENT",6,"PERSONAL","C",9000,13.49,"0",0.14,"N",9,11.0434337046972
32,78000,"RENT",0,"EDUCATION","C",13000,12.87,"0",0.17,"Y",10,11.2644641056717
30,73000,"RENT",15,"PERSONAL","B",5500,9.99,"0",0.08,"N",5,11.1982147201305
35,115000,"RENT",2,"MEDICAL","A",14000,NA,"0",0.12,"N",5,11.6526874073454
28,33288,"RENT",2,"DEBTCONSOLIDATION","C",10800,12.09,"1",0.32,"N",5,10.4129522506628
30,52800,"RENT",4,"PERSONAL","B",2400,9.62,"0",0.05,"N",7,10.8742664696944
27,45600,"MORTGAGE",3,"DEBTCONSOLIDATION","A",1450,8.49,"0",0.03,"N",9,10.7276629955025
28,28800,"MORTGAGE",2,"EDUCATION","B",2000,10.59,"0",0.07,"N",8,10.268130666124
34,30000,"MORTGAGE",4,"PERSONAL","A",4300,7.9,"0",0.14,"N",9,10.3089526606443
27,75000,"MORTGAGE",0,"PERSONAL","A",7500,8.9,"0",0.1,"N",10,11.2252433925184
27,50000,"MORTGAGE",2,"VENTURE","C",10750,13.48,"0",0.21,"N",7,10.8197782844103
27,20000,"RENT",1,"EDUCATION","C",6000,13.11,"0",0.3,"Y",5,9.90348755253613
33,612000,"RENT",3,"MEDICAL","C",5950,12.73,"0",0.01,"Y",10,13.3244875614945
30,28000,"OWN",5,"HOMEIMPROVEMENT","B",6300,11.99,"0",0.23,"N",8,10.2399597891573
27,65000,"RENT",4,"PERSONAL","A",28000,7.9,"1",0.43,"N",10,11.0821425488778
31,47700,"RENT",2,"MEDICAL","B",12000,11.99,"0",0.25,"N",6,10.7726866768764
35,130000,"RENT",6,"MEDICAL","B",4375,NA,"0",0.03,"N",8,11.7752897294377
27,48000,"RENT",0,"DEBTCONSOLIDATION","B",10000,10.62,"0",0.21,"N",7,10.77895628989
28,30000,"RENT",7,"VENTURE","B",10000,10.38,"1",0.33,"N",5,10.3089526606443
32,107800,"OWN",3,"PERSONAL","C",5200,14.65,"0",0.05,"N",9,11.588032937457
27,120000,"MORTGAGE",4,"HOMEIMPROVEMENT","D",25000,16.07,"0",0.21,"Y",10,11.6952470217642
28,68004,"RENT",1,"PERSONAL","C",15000,13.16,"0",0.22,"Y",7,11.1273218059576
30,69996,"RENT",0,"PERSONAL","B",2000,10.65,"0",0.03,"N",10,11.1561933765416
27,42000,"RENT",6,"VENTURE","C",3000,NA,"0",0.07,"N",8,10.6454248972655
27,70000,"RENT",4,"PERSONAL","B",20000,11.48,"0",0.29,"N",8,11.1562505210315
27,88000,"RENT",11,"VENTURE","A",9000,6.91,"0",0.1,"N",8,11.3850920934603
31,20500,"MORTGAGE",4,"DEBTCONSOLIDATION","A",1000,6.76,"0",0.05,"N",5,9.9281801651265
27,43200,"RENT",4,"MEDICAL","A",10000,7.49,"0",0.23,"N",6,10.6735957742322
28,1e+05,"MORTGAGE",3,"EDUCATION","C",8000,13.98,"0",0.08,"Y",6,11.5129254649702
33,4e+05,"MORTGAGE",9,"MEDICAL","A",15000,6.03,"0",0.04,"N",6,12.8992198260901
29,48000,"MORTGAGE",8,"MEDICAL","A",4500,5.42,"0",0.09,"N",7,10.77895628989
27,60000,"RENT",11,"EDUCATION","B",1800,11.46,"0",0.03,"N",8,11.0020998412042
30,3e+05,"OWN",14,"VENTURE","B",35000,10.59,"0",0.12,"N",5,12.6115377536383
28,48000,"RENT",7,"PERSONAL","C",4000,14.35,"0",0.08,"N",10,10.77895628989
29,89520,"OWN",13,"EDUCATION","C",8000,13.23,"0",0.09,"Y",5,11.4022173429858
27,132000,"RENT",6,"DEBTCONSOLIDATION","C",20000,12.73,"0",0.15,"N",10,11.7905572015685
32,1e+05,"RENT",7,"DEBTCONSOLIDATION","C",14400,13.35,"0",0.14,"N",5,11.5129254649702
30,49000,"RENT",2,"PERSONAL","D",5000,15.31,"1",0.1,"N",7,10.7995755770928
28,21000,"RENT",6,"DEBTCONSOLIDATION","A",6250,7.9,"0",0.3,"N",8,9.95227771670556
27,82500,"MORTGAGE",3,"DEBTCONSOLIDATION","A",11100,8.94,"0",0.13,"N",7,11.3205535723228
34,40000,"RENT",2,"EDUCATION","B",5000,12.53,"0",0.13,"N",5,10.5966347330961
31,77000,"MORTGAGE",4,"HOMEIMPROVEMENT","C",10000,14.65,"0",0.13,"N",6,11.2515607008358
28,80000,"MORTGAGE",13,"EDUCATION","B",21000,11.36,"0",0.26,"N",10,11.289781913656
32,106000,"MORTGAGE",3,"VENTURE","A",10000,NA,"0",0.09,"N",9,11.5711943730942
34,225000,"MORTGAGE",4,"DEBTCONSOLIDATION","C",3000,13.35,"0",0.01,"Y",7,12.3238556811866
29,83000,"MORTGAGE",13,"DEBTCONSOLIDATION","A",7500,8.9,"0",0.09,"N",6,11.3265958867787
27,75288,"MORTGAGE",12,"MEDICAL","B",18050,10,"0",0.24,"N",7,11.2290760385386
31,79100,"MORTGAGE",4,"EDUCATION","A",19150,6.99,"0",0.24,"N",6,11.2784681537557
32,54000,"MORTGAGE",2,"HOMEIMPROVEMENT","B",7125,9.99,"1",0.13,"N",6,10.8967393255464
29,150000,"RENT",9,"HOMEIMPROVEMENT","E",15000,16.32,"0",0.1,"Y",5,11.9183905730784
29,28000,"RENT",2,"PERSONAL","D",5000,16.07,"1",0.18,"N",8,10.2399597891573
28,20000,"RENT",2,"VENTURE","C",4000,13.11,"1",0.2,"N",5,9.90348755253613
30,45000,"RENT",2,"EDUCATION","A",13250,7.9,"0",0.29,"N",9,10.7144177687525
32,115000,"RENT",2,"PERSONAL","B",4000,12.69,"0",0.03,"N",8,11.6526874073454
29,91560,"MORTGAGE",8,"PERSONAL","A",22000,6.91,"0",0.24,"N",5,11.4247497740665
29,18000,"RENT",3,"VENTURE","B",1700,11.12,"0",0.09,"N",8,9.7981270368783
27,113000,"MORTGAGE",7,"DEBTCONSOLIDATION","D",20000,NA,"1",0.18,"N",8,11.6351430976945
29,37920,"RENT",2,"MEDICAL","C",12000,13.48,"1",0.32,"N",8,10.543233956369
33,75000,"MORTGAGE",6,"VENTURE","A",6000,7.51,"0",0.08,"N",5,11.2252433925184
28,99996,"MORTGAGE",6,"VENTURE","A",10000,5.42,"0",0.1,"N",9,11.5128854641702
30,66000,"MORTGAGE",NA,"VENTURE","A",12000,7.51,"0",0.18,"N",9,11.0974100210086
34,135000,"MORTGAGE",2,"MEDICAL","A",15000,5.42,"0",0.11,"N",6,11.8130300574206
28,42000,"MORTGAGE",4,"HOMEIMPROVEMENT","B",10000,10.75,"0",0.24,"N",6,10.6454248972655
33,72000,"MORTGAGE",0,"HOMEIMPROVEMENT","B",6600,NA,"0",0.09,"N",9,11.1844213979982
33,58800,"RENT",10,"VENTURE","B",3000,11.49,"0",0.05,"N",5,10.9818971338867
34,38000,"OWN",1,"HOMEIMPROVEMENT","A",10000,8.94,"0",0.26,"N",9,10.5453414387085
33,75653,"RENT",2,"MEDICAL","F",20000,17.58,"1",0.22,"N",8,11.2339123747422
28,50000,"RENT",1,"HOMEIMPROVEMENT","C",16200,13.99,"1",0.32,"Y",6,10.8197782844103
28,124886,"MORTGAGE",12,"PERSONAL","B",5000,11.99,"1",0.04,"N",5,11.7351566001594
29,36100,"MORTGAGE",2,"PERSONAL","C",14000,14.27,"0",0.39,"N",10,10.494048144321
29,50000,"MORTGAGE",0,"HOMEIMPROVEMENT","B",3575,11.49,"0",0.07,"N",6,10.8197782844103
29,57600,"RENT",1,"EDUCATION","B",6000,9.91,"0",0.1,"N",5,10.961277846684
30,40000,"RENT",8,"VENTURE","A",2500,5.79,"0",0.06,"N",8,10.5966347330961
31,29000,"RENT",14,"HOMEIMPROVEMENT","C",15075,NA,"1",0.52,"N",7,10.2750511089686
44,584800,"MORTGAGE",4,"MEDICAL","C",20000,NA,"1",0.03,"Y",16,13.2790251874177
36,7e+05,"MORTGAGE",16,"MEDICAL","C",25000,12.53,"0",0.04,"Y",13,13.4588356140255
37,85000,"RENT",5,"HOMEIMPROVEMENT","A",35000,8.9,"1",0.41,"N",17,11.3504065354725
43,5e+05,"MORTGAGE",5,"VENTURE","C",25000,12.61,"0",0.05,"Y",14,13.1223633774043
39,403750,"MORTGAGE",10,"MEDICAL","B",35000,NA,"1",0.07,"N",11,12.908551153519
40,56448,"RENT",NA,"HOMEIMPROVEMENT","F",28000,18.62,"1",0.5,"N",14,10.9410751393665
41,250000,"MORTGAGE",14,"DEBTCONSOLIDATION","C",4200,13.11,"0",0.02,"N",14,12.4292161968444
45,60000,"RENT",4,"DEBTCONSOLIDATION","B",25000,9.99,"1",0.42,"N",16,11.0020998412042
37,2e+05,"MORTGAGE",2,"DEBTCONSOLIDATION","A",6000,5.42,"0",0.03,"N",14,12.2060726455302
41,2e+05,"MORTGAGE",2,"VENTURE","B",1000,10.38,"0",0.01,"N",13,12.2060726455302
41,66504,"RENT",5,"EDUCATION","E",25000,17.56,"1",0.38,"Y",15,11.1050173752109
36,69000,"RENT",0,"HOMEIMPROVEMENT","D",25000,14.59,"1",0.36,"N",12,11.1418617835794
43,180000,"MORTGAGE",5,"HOMEIMPROVEMENT","C",6000,14.27,"0",0.03,"N",17,12.1007121298723
42,14400,"OWN",3,"MEDICAL","A",3500,NA,"1",0.24,"N",11,9.57498348556409
49,142800,"MORTGAGE",3,"MEDICAL","B",24000,NA,"1",0.14,"N",14,11.8692003288876
37,97000,"RENT",8,"HOMEIMPROVEMENT","F",25000,19.41,"0",0.26,"N",11,11.4824662574855
37,88000,"RENT",4,"PERSONAL","G",25000,19.66,"1",0.28,"Y",12,11.3850920934603
47,90000,"RENT",1,"VENTURE","D",25000,15.65,"1",0.28,"Y",17,11.4075649493124
38,124499,"RENT",3,"EDUCATION","C",25000,13.06,"0",0.2,"N",13,11.7320529627261
48,16800,"OWN",0,"HOMEIMPROVEMENT","B",3300,10.99,"1",0.2,"N",14,9.72913416539135
37,160000,"MORTGAGE",3,"PERSONAL","A",24000,6.54,"0",0.15,"N",15,11.982929094216
36,16908,"MORTGAGE",NA,"MEDICAL","A",3000,5.42,"1",0.18,"N",11,9.73554216168668
38,81000,"RENT",0,"HOMEIMPROVEMENT","A",24000,8.49,"0",0.3,"N",13,11.3022044336546
48,130000,"RENT",2,"EDUCATION","B",24000,9.91,"0",0.18,"N",15,11.7752897294377
38,83000,"RENT",3,"HOMEIMPROVEMENT","G",22250,23.22,"1",0.27,"Y",12,11.3265958867787
39,119000,"RENT",3,"DEBTCONSOLIDATION","B",22000,11.49,"0",0.18,"N",12,11.6868787720937
37,40000,"RENT",1,"VENTURE","C",21250,12.99,"1",0.53,"N",16,10.5966347330961
36,42000,"RENT",1,"EDUCATION","A",21000,7.49,"1",0.5,"N",11,10.6454248972655
37,92000,"RENT",0,"VENTURE","B",21000,11.63,"0",0.23,"N",15,11.4295438560312
50,44000,"RENT",14,"MEDICAL","G",20000,20.4,"1",0.45,"N",11,10.6919449129004
40,45996,"RENT",4,"DEBTCONSOLIDATION","D",20000,14.61,"1",0.43,"N",11,10.7363097151686
36,65004,"RENT",3,"EDUCATION","D",20000,15.33,"1",0.31,"N",15,11.0822040854459
39,72000,"RENT",5,"MEDICAL","B",20000,12.69,"0",0.28,"N",14,11.1844213979982
41,75000,"RENT",1,"PERSONAL","B",20000,11.14,"0",0.27,"N",11,11.2252433925184
38,21600,"OWN",1,"EDUCATION","C",4750,15.23,"0",0.22,"Y",16,9.98044859367226
36,84000,"RENT",0,"EDUCATION","B",20000,9.64,"1",0.24,"N",16,11.3385720778255
36,103000,"RENT",0,"DEBTCONSOLIDATION","C",20000,13.79,"0",0.19,"Y",17,11.5424842672118
37,58000,"RENT",9,"MEDICAL","B",18200,10.99,"1",0.31,"N",11,10.9681982895286
37,43200,"RENT",5,"VENTURE","B",18000,8.88,"1",0.42,"N",16,10.6735957742322
40,55000,"RENT",14,"HOMEIMPROVEMENT","A",18000,7.88,"1",0.33,"N",14,10.9150884642146
38,81000,"RENT",7,"DEBTCONSOLIDATION","B",18000,10.59,"0",0.22,"N",16,11.3022044336546
36,125000,"RENT",0,"HOMEIMPROVEMENT","B",18000,11.11,"0",0.14,"N",11,11.7360690162844
42,75000,"RENT",6,"MEDICAL","A",17000,7.9,"0",0.23,"N",15,11.2252433925184
37,60000,"RENT",21,"DEBTCONSOLIDATION","B",16000,NA,"0",0.27,"N",15,11.0020998412042
42,54000,"RENT",4,"DEBTCONSOLIDATION","C",16000,12.87,"1",0.3,"Y",14,10.8967393255464
49,69000,"RENT",0,"HOMEIMPROVEMENT","D",16000,14.96,"1",0.23,"Y",12,11.1418617835794
38,25000,"RENT",1,"EDUCATION","A",1000,8,"0",0.04,"N",16,10.1266311038503
40,39960,"RENT",0,"EDUCATION","C",1000,15.23,"0",0.03,"Y",14,10.5956342327625
36,16800,"RENT",2,"PERSONAL","C",1200,13.06,"0",0.07,"N",15,9.72913416539135
38,27500,"MORTGAGE",5,"MEDICAL","C",4700,13.92,"0",0.17,"N",13,10.2219412836547
50,29000,"RENT",1,"PERSONAL","B",1500,10.39,"1",0.05,"N",15,10.2750511089686
41,35400,"RENT",11,"VENTURE","C",1500,12.87,"0",0.04,"Y",14,10.4744670991219
36,89004,"RENT",2,"PERSONAL","B",1500,11.36,"0",0.02,"N",14,11.3964365915246
40,19200,"RENT",2,"VENTURE","B",1800,11.99,"0",0.09,"N",13,9.86266555801587
49,28800,"MORTGAGE",5,"MEDICAL","A",12000,NA,"0",0.42,"N",16,10.268130666124
43,11340,"RENT",4,"EDUCATION","C",1950,NA,"1",0.17,"N",11,9.33609157728174
42,40000,"RENT",6,"DEBTCONSOLIDATION","B",1950,11.86,"0",0.05,"N",17,10.5966347330961
46,29004,"MORTGAGE",4,"PERSONAL","B",10000,11.58,"0",0.34,"N",11,10.2751890304915
48,30000,"MORTGAGE",21,"HOMEIMPROVEMENT","B",2100,12.42,"0",0.07,"N",14,10.3089526606443
36,122000,"RENT",2,"HOMEIMPROVEMENT","A",15000,NA,"0",0.12,"N",17,11.7117763237154
37,48000,"RENT",0,"DEBTCONSOLIDATION","B",14725,NA,"1",0.31,"N",11,10.77895628989
43,69000,"RENT",0,"DEBTCONSOLIDATION","A",2000,8.9,"0",0.03,"N",17,11.1418617835794
37,40080,"RENT",7,"MEDICAL","A",2350,7.88,"0",0.06,"N",12,10.5986327357587
37,14000,"RENT",0,"DEBTCONSOLIDATION","B",2400,NA,"1",0.17,"N",11,9.5468126085974
36,21996,"RENT",3,"PERSONAL","D",2400,14.11,"0",0.11,"N",11,9.9986158976277
47,30000,"OWN",1,"EDUCATION","C",8000,NA,"0",0.27,"N",17,10.3089526606443
37,30480,"OWN",1,"MEDICAL","B",1200,11.99,"0",0.04,"N",15,10.3248260098006
44,1e+05,"RENT",5,"EDUCATION","A",13500,8.9,"0",0.14,"N",17,11.5129254649702
47,48000,"RENT",14,"MEDICAL","C",2500,14.65,"0",0.05,"Y",17,10.77895628989
36,32642,"MORTGAGE",18,"DEBTCONSOLIDATION","B",8500,11.49,"0",0.26,"N",12,10.3933550817106
41,21000,"RENT",0,"MEDICAL","B",3000,NA,"0",0.14,"N",15,9.95227771670556
36,30000,"RENT",14,"MEDICAL","B",3000,10.38,"0",0.1,"N",11,10.3089526606443
39,38500,"RENT",0,"MEDICAL","B",3000,NA,"0",0.08,"N",16,10.5584135202759
41,33240,"OWN",NA,"MEDICAL","A",1000,7.29,"0",0.03,"N",17,10.4115092489694
40,51500,"RENT",1,"VENTURE","B",12000,12.53,"0",0.23,"N",15,10.8493370866518
40,54000,"RENT",7,"PERSONAL","B",12000,10.62,"0",0.22,"N",14,10.8967393255464
39,34000,"MORTGAGE",1,"VENTURE","B",5200,9.76,"0",0.15,"N",16,10.4341158035983
37,55200,"RENT",9,"MEDICAL","B",12000,11.71,"0",0.22,"N",15,10.9187182322652
43,54000,"RENT",0,"DEBTCONSOLIDATION","A",3000,8.94,"0",0.06,"N",14,10.8967393255464
37,88000,"RENT",11,"PERSONAL","A",3000,7.4,"0",0.03,"N",15,11.3850920934603
36,53000,"RENT",5,"HOMEIMPROVEMENT","C",3150,15.27,"0",0.06,"N",12,10.8780471925343
42,29000,"RENT",3,"MEDICAL","A",3450,8,"0",0.12,"N",17,10.2750511089686
42,35010,"RENT",4,"MEDICAL","C",3500,12.68,"0",0.1,"Y",16,10.4633890139487
44,37000,"RENT",0,"MEDICAL","C",3500,12.87,"0",0.09,"Y",13,10.5186731916264
39,38400,"RENT",5,"EDUCATION","C",3500,12.99,"0",0.09,"Y",15,10.5558127385758
41,39000,"RENT",2,"PERSONAL","C",3500,13.11,"0",0.09,"N",13,10.5713169251118
44,36000,"MORTGAGE",1,"HOMEIMPROVEMENT","C",12000,13.99,"0",0.33,"N",12,10.4912742174382
40,38000,"RENT",16,"VENTURE","B",11000,10.37,"0",0.29,"N",11,10.5453414387085
46,60000,"RENT",12,"DEBTCONSOLIDATION","B",11000,9.91,"0",0.18,"N",13,11.0020998412042
38,108000,"RENT",6,"HOMEIMPROVEMENT","C",11000,13.49,"0",0.1,"N",12,11.5898865061064
40,96050,"RENT",3,"MEDICAL","D",11000,16.77,"1",0.1,"N",16,11.4726241681967
41,69350,"RENT",5,"EDUCATION","A",10800,5.42,"0",0.16,"N",13,11.146921425743
40,30000,"RENT",2,"VENTURE","B",10625,NA,"1",0.35,"N",17,10.3089526606443
38,51504,"RENT",3,"VENTURE","C",10500,12.53,"0",0.2,"N",17,10.8494147535386
37,68480,"RENT",2,"HOMEIMPROVEMENT","C",3600,15.23,"0",0.05,"Y",15,11.1342970108156
41,31000,"RENT",5,"MEDICAL","E",3700,16.32,"1",0.12,"N",17,10.3417424834673
42,38000,"MORTGAGE",9,"MEDICAL","A",6500,NA,"0",0.17,"N",14,10.5453414387085
36,54000,"RENT",14,"PERSONAL","C",3800,NA,"1",0.07,"N",15,10.8967393255464
37,22000,"RENT",2,"MEDICAL","B",4000,10,"0",0.18,"N",17,9.99879773234045
37,38400,"MORTGAGE",4,"VENTURE","A",7000,7.9,"0",0.18,"N",13,10.5558127385758
45,31200,"RENT",11,"PERSONAL","D",4000,14.96,"0",0.13,"Y",17,10.3481733737976
36,38795,"MORTGAGE",NA,"HOMEIMPROVEMENT","B",2000,NA,"0",0.05,"N",13,10.566046651328
36,30000,"RENT",0,"VENTURE","E",4000,17.99,"1",0.13,"N",15,10.3089526606443
43,39996,"RENT",1,"PERSONAL","B",4000,10.99,"0",0.1,"N",11,10.5965347280957
46,33099,"MORTGAGE",2,"MEDICAL","E",12000,NA,"1",0.36,"N",14,10.4072583494284
41,42000,"RENT",0,"VENTURE","C",4000,13.43,"0",0.1,"N",14,10.6454248972655
37,39600,"MORTGAGE",17,"HOMEIMPROVEMENT","A",6000,NA,"0",0.15,"N",17,10.5865843972426
37,39700,"MORTGAGE",4,"HOMEIMPROVEMENT","C",15000,13.23,"0",0.38,"Y",11,10.5891064666753
37,40000,"MORTGAGE",13,"VENTURE","A",17500,7.9,"0",0.44,"N",12,10.5966347330961
41,75000,"RENT",15,"PERSONAL","D",4000,16.29,"0",0.05,"Y",12,11.2252433925184
38,40000,"OWN",6,"MEDICAL","A",9000,7.49,"0",0.23,"N",16,10.5966347330961
36,40000,"OWN",4,"VENTURE","B",14000,10.99,"0",0.35,"N",16,10.5966347330961
36,40000,"MORTGAGE",2,"EDUCATION","A",6000,NA,"0",0.15,"N",15,10.5966347330961
45,32000,"RENT",4,"PERSONAL","A",4500,7.51,"0",0.14,"N",12,10.3734911817819
36,14004,"RENT",0,"MEDICAL","D",4800,15.28,"1",0.34,"N",15,9.54709828207456
37,30960,"RENT",5,"VENTURE","B",4800,11.49,"0",0.16,"N",16,10.3404513277037
36,41000,"MORTGAGE",6,"DEBTCONSOLIDATION","B",6250,10.62,"0",0.15,"N",17,10.6213273456864
40,41000,"MORTGAGE",2,"HOMEIMPROVEMENT","C",6000,12.53,"0",0.15,"N",11,10.6213273456864
36,120000,"RENT",2,"HOMEIMPROVEMENT","B",10000,11.49,"0",0.08,"N",14,11.6952470217642
42,42000,"OWN",4,"VENTURE","A",12000,6.03,"0",0.29,"N",15,10.6454248972655
43,36000,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",4000,6.62,"1",0.11,"N",16,10.4912742174382
36,55200,"RENT",3,"MEDICAL","D",9900,14.84,"1",0.18,"Y",13,10.9187182322652
44,30000,"RENT",6,"VENTURE","C",5000,13.98,"0",0.17,"N",11,10.3089526606443
36,32004,"RENT",3,"VENTURE","B",5000,10.62,"0",0.16,"N",15,10.37361617397
50,42000,"MORTGAGE",3,"HOMEIMPROVEMENT","D",10000,14.84,"0",0.24,"Y",13,10.6454248972655
42,29000,"RENT",1,"PERSONAL","D",5000,16.49,"1",0.17,"Y",13,10.2750511089686
38,35000,"RENT",5,"VENTURE","D",5000,15.37,"0",0.14,"Y",14,10.4631033404715
40,35827,"RENT",13,"MEDICAL","B",5000,10.75,"0",0.14,"N",16,10.4864570780746
50,36000,"RENT",0,"VENTURE","B",5000,10.37,"0",0.14,"N",16,10.4912742174382
48,36655,"MORTGAGE",NA,"HOMEIMPROVEMENT","B",15000,12.69,"1",0.41,"N",16,10.5093051236577
42,40000,"RENT",0,"MEDICAL","A",5000,6.17,"0",0.13,"N",12,10.5966347330961
40,42996,"OWN",15,"MEDICAL","D",15000,16,"0",0.35,"Y",16,10.668862367093
48,41500,"RENT",3,"MEDICAL","A",5000,7.29,"0",0.12,"N",16,10.6334487062188
38,43000,"MORTGAGE",3,"DEBTCONSOLIDATION","A",8250,7.51,"0",0.19,"N",12,10.6689553946757
45,43000,"MORTGAGE",6,"VENTURE","C",3600,13.49,"0",0.08,"N",15,10.6689553946757
38,45000,"RENT",1,"MEDICAL","C",5000,12.68,"0",0.11,"Y",13,10.7144177687525
50,41496,"RENT",9,"DEBTCONSOLIDATION","D",5000,15.31,"1",0.12,"Y",16,10.6333523160312
44,48000,"RENT",0,"VENTURE","C",5000,13.43,"0",0.1,"N",14,10.77895628989
36,43680,"MORTGAGE",0,"PERSONAL","C",15000,13.11,"0",0.34,"N",15,10.6846456104188
37,44000,"MORTGAGE",14,"PERSONAL","A",5000,7.49,"0",0.11,"N",13,10.6919449129004
47,70000,"RENT",2,"EDUCATION","C",9000,12.87,"0",0.13,"N",14,11.1562505210315
43,44000,"OWN",18,"MEDICAL","A",8000,9.32,"0",0.18,"N",15,10.6919449129004
37,45000,"OWN",5,"VENTURE","A",10800,6.03,"0",0.24,"N",14,10.7144177687525
37,50000,"RENT",0,"DEBTCONSOLIDATION","B",5000,11.89,"0",0.1,"N",12,10.8197782844103
39,30000,"RENT",7,"VENTURE","A",8450,5.99,"0",0.28,"N",16,10.3089526606443
50,54996,"RENT",0,"DEBTCONSOLIDATION","C",5000,13.47,"0",0.09,"N",14,10.9150157342971
38,45000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",6375,7.51,"0",0.14,"N",16,10.7144177687525
43,65000,"RENT",2,"MEDICAL","B",5000,9.62,"0",0.08,"N",16,11.0821425488778
39,68000,"RENT",1,"EDUCATION","C",5000,13.49,"0",0.07,"Y",11,11.1272629841582
50,75000,"RENT",4,"VENTURE","C",5000,13.23,"0",0.07,"N",15,11.2252433925184
36,45600,"MORTGAGE",8,"MEDICAL","A",18000,6.91,"0",0.39,"N",11,10.7276629955025
38,94000,"RENT",3,"PERSONAL","D",5000,15.33,"0",0.05,"Y",16,11.4510500612521
44,98000,"RENT",19,"HOMEIMPROVEMENT","C",5000,15.96,"0",0.05,"Y",13,11.4927227576527
43,45996,"MORTGAGE",2,"EDUCATION","A",6300,7.51,"0",0.14,"N",14,10.7363097151686
37,40680,"MORTGAGE",6,"DEBTCONSOLIDATION","D",8000,15.21,"1",0.2,"N",13,10.6134918501625
37,27000,"RENT",4,"MEDICAL","B",5500,NA,"0",0.2,"N",12,10.2035921449865
43,48000,"RENT",1,"MEDICAL","C",5500,12.61,"0",0.11,"N",17,10.77895628989
44,63000,"RENT",4,"MEDICAL","A",5500,7.51,"0",0.09,"N",13,11.0508900053737
42,85000,"RENT",3,"VENTURE","C",5750,12.99,"0",0.07,"Y",15,11.3504065354725
48,39000,"RENT",7,"MEDICAL","D",5800,14.54,"1",0.15,"N",15,10.5713169251118
38,48000,"MORTGAGE",1,"PERSONAL","A",18000,8.49,"0",0.38,"N",11,10.77895628989
48,44000,"RENT",6,"MEDICAL","B",5850,9.99,"0",0.13,"N",13,10.6919449129004
39,20400,"RENT",3,"MEDICAL","C",6000,15.27,"0",0.29,"Y",13,9.92329017983231
37,24000,"RENT",5,"MEDICAL","B",6000,11.49,"0",0.25,"N",17,10.0858091093301
39,48279,"OWN",7,"VENTURE","C",4800,13.98,"0",0.1,"N",13,10.7847519624866
38,34000,"RENT",19,"MEDICAL","A",6000,7.9,"0",0.18,"N",11,10.4341158035983
43,49578,"MORTGAGE",11,"PERSONAL","C",16000,13.49,"0",0.32,"Y",13,10.8113024659292
38,49853,"MORTGAGE",19,"EDUCATION","D",12000,13.3,"0",0.24,"Y",11,10.8168339541208
37,45000,"RENT",11,"PERSONAL","B",6000,NA,"0",0.13,"N",16,10.7144177687525
39,42000,"RENT",2,"PERSONAL","F",6000,17.58,"1",0.14,"N",12,10.6454248972655
41,50000,"RENT",0,"PERSONAL","B",6000,8.88,"0",0.12,"N",17,10.8197782844103
38,50000,"MORTGAGE",8,"PERSONAL","B",10000,NA,"0",0.2,"N",15,10.8197782844103
39,55000,"RENT",2,"EDUCATION","C",6000,12.99,"0",0.11,"N",13,10.9150884642146
